Yunsong Yang,"""Huawei Technologies"""
Cheng Chen,"""Intel"""
Cheng Chen,"""Intel"""
Miguel Lopez,"""Ericsson"""
Ganesh Venkatesan,"""Intel Corporation"""
Chris Hansen,"""Peraso"""
Po-Kai Huang,"""Intel"""
Po-Kai Huang,"""Intel"""
laurent cariou,"""Intel"""
vinod kristem,"""Intel"""
Claudio da Silva,"""Intel"""
Claudio da Silva,"""Intel"""
Mark Hamilton,"""Ruckus/ARRIS"""
Mark Hamilton,"""Ruckus/ARRIS"""
Matthew Fischer,"""Broadcom LTD"""
vinod kristem,"""Intel"""
vinod kristem,"""Intel"""
Alphan SAHIN,"""InterDigital"""
Ron Porat,"""Broadcom"""
Mohamed Abouelseoud,"""Sony"""
Jouni Malinen,"""Qualcomm"""
George Cherian,"""Qualcomm"""
Alphan Sahin,"""InterDigital"""
Suhwook Kim,"""LG"""
Kome Oteri,"""InterDigital"""
Jon Rosdahl,"""Qualcomm"""
James Lepp,"""BlackBerry"""
Stephen McCann,"""BlackBerry"""
Yujin Noh,"""Newracom"""
Robert Stacey,"""Intel"""
Dorothy Stanley,"""HPE"""
Robert Stacey,"""Intel"""
vinod kristem,"""Intel"""
Yunsong Yang,"""Huawei Technologies"""
Emily Qi,"""Intel Corporation"""
Emily Qi,"""Intel"""
Tony Xiao Han,"""Huawei Technologies"""
Solomon Trainin,"""Qualcomm"""
Junghoon Suh,"""Huawei"""
Junghoon Suh,"""Huawei"""
Kazuyuki Sakoda,"""Sony"""
Xiaofei WANG,"""InterDigital"""
Robert Stacey,"""Intel"""
Robert Stacey,"""Intel"""
Eunsung Park,"""LG Electronics"""
Jae Seung Lee,"""ETRI"""
Volker Jungnickel,"""Fraunhofer HHI"""
Edward Au,"""Huawei Technologies"""
Rojan Chitrakar,"""Panasonic"""
Osama Aboul-Magd,"""Huawei Technologies"""
Liwen Chu,"""Marvell"""
Guido R. Hiertz,"""Ericsson"""
Liwen Chu,"""Marvell"""
Oliver Luo,"""Huawei"""
Song H An,"""Independent"""
Hitoshi Morioka,"""SRC Software"""
Jarkko Kneckt,"""Apple"""
Michael Montemurro,"""BlackBerry"""
Taewon Song,"""LG Electronics"""
Abhishek Patil,"""Qualcomm"""
laurent cariou,"""Intel"""
Joseph Levy,"""InterDigital"""
Joseph Levy,"""InterDigital"""
Dongguk Lim,"""LGE"""
David Lopez-Perez,"""Nokia"""
Yan Xin,"""Huawei"""
Woojin Ahn,"""WILUS"""
Sindhu Verma,"""Broadcom Limited"""
Murat Uysal et. al.,null
Murat Uysal et. al.,null
Rich Kennedy,"""self"""
Rich Kennedy,"""self"""
Murat Uysal et. al.,null
Murat Uysal et. al.,null
Bo Sun,"""ZTE"""
Dorothy Stanley,"""HPE"""
Eunsung Park,"""LG Electronics"""
Kate Meng,"""Tencent Holdings Limited"""
Yan Xin,"""Huawei"""
laurent cariou,"""Intel"""
Dorothy Stanley,"""HPE"""
laurent cariou,"""Intel"""
Kome Oteri,"""InterDigital"""
Kome Oteri,"""InterDigital"""
Ming Gan,"""Huawei"""
Jason Yuchen Guo,"""Huawei Technologies"""
Robert Stacey,"""Intel"""
Robert Stacey,"""Intel"""
Xiaofei WANG,"""InterDigital"""
Nehru Bhandaru,"""Broadcom"""
George Calcev,"""Huawei"""
Andrew Myles,"""Cisco"""
Osama Aboul-Magd,"""Huawei Technologies"""
Osama Aboul-Magd,"""Huawei Technologies"""
Friedbert Berens,"""FBconsulting"""
Po-Kai Huang,"""Intel"""
Po-Kai Huang,"""Intel"""
Miguel Lopez,"""Ericsson"""
Leif Wilhelmsson,"""Ericsson"""
Ilya Bolotin,"""Intel"""
Stephan Sand,"""German Aerospace Center (DLR)"""
Onn Haran,"""Autotalks"""
Minyoung Park,"""Samsung"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Lei Wang,"""Huawei"""
Sreekrishna Pandi,"""Technical University of Dresden"""
Chao-Chun Wang,"""MediaTek"""
Guoqing Li,"""Apple"""
Jinsoo Ahn,"""Yonsei Univ."""
Hanseul Hong,"""Yonsei Univ."""
Assaf Kasher,"""Qualcomm"""
vinod kristem,"""Intel"""
Mohamed Abouelseoud,"""Sony"""
Mohamed Abouelseoud,"""Sony"""
Rui Yang,"""InterDigital"""
Mohamed Abouelseoud,"""Sony"""
Mohamed Abouelseoud,"""Sony"""
Steve Shellhammer,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Minyoung Park,"""Samsung"""
Dibakar Das,"""Intel"""
Joseph Levy,"""InterDigital"""
Sigurd Schelstraete,"""Quantenna"""
David Lopez-Perez,"""Nokia"""
Po-Kai Huang,"""Intel"""
Onn Haran,"""AutoTalks"""
Guido R. Hiertz,"""Ericsson"""
Rob Sun,"""Huawei"""
Hiroyuki Motozuka,"""Panasonic"""
Michael Fischer,"""NXP"""
Yasuhiko Inoue,"""NTT"""
Tianyu Wu,"""Samsung"""
Jianhan Liu,"""Mediatek"""
Edward Au,"""Huawei Technologies"""
Carlos Cordeiro,"""Intel"""
Kome Oteri,"""InterDigital"""
Robert Stacey,"""Intel"""
Jonathan Segev,"""Intel"""
David Xun Yang,"""Huawei"""
Miguel Lopez,"""Ericsson"""
Oren Kedem,"""Intel"""
Jing Ma,"""NICT"""
Carlos Cordeiro,"""Intel"""
David Goodall,"""Morsemicro"""
Edward Au,"""Huawei"""
Osama Aboul-Magd,"""Huawei Technologies"""
Assaf Kasher,"""Qualcomm"""
Stephen McCann,"""BlackBerry"""
Saehee Bang,"""LG Electronics"""
Jeongki Kim,"""LG Electronics"""
Jinsoo Choi,"""LG Electronics"""
Rojan Chitrakar,"""Panasonic"""
Rojan Chitrakar,"""Panasonic"""
Rojan Chitrakar,"""Panasonic"""
Junghoon Suh,"""Huawei"""
vinod kristem,"""Intel"""
vinod kristem,"""Intel"""
vinod kristem,"""Intel"""
Shahrnaz Azizi,"""Intel Corp"""
Shahrnaz Azizi,"""Intel Corp"""
Andrew Myles,"""Cisco"""
Hongyuan Zhang,"""Marvell"""
Robert Stacey,"""Intel"""
Dave Cavalcanti,"""Intel"""
Xiaofei Wang,"""InterDigital"""
Xiaofei WANG,"""InterDigital"""
Xiaofei WANG,"""InterDigital"""
Alphan Sahin,"""InterDigital"""
Jianhan Liu,"""Mediatek"""
Claudio da Silva,"""Intel"""
Claudio da Silva,"""Intel"""
Claudio da Silva,"""Intel"""
Kome Oteri,"""InterDigital"""
Aditya V Padaki,"""Samsung Research America"""
Stephen McCann,"""BlackBerry"""
Bahar Sadeghi,"""Intel"""
James Gilb,"""GA-ASI, GenXComm, Gilb Consulting"""
Kome,"""InterDigital"""
Assaf Kasher,"""Qualcomm"""
Assaf Kasher,"""Qualcomm"""
Saehee Bang,"""LG Electronics"""
Sungjin Park,"""LG Electronics"""
Sungjin Park,"""LG Electronics"""
Hitoshi Morioka,"""SRC Software"""
Andrew Myles,"""Cisco"""
Andrew Myles,"""Cisco"""
Andrew Myles,"""Cisco"""
Rojan Chitrakar,"""Panasonic"""
Lili Hervieu,"""Cablelabs"""
Ganesh Venkatesan,"""Intel Corporation"""
Dongguk Lim,"""LGE"""
Dongguk Lim,"""LGE"""
Dongguk Lim,"""LGE"""
Bahar Sadeghi,"""Intel"""
Eunsung Park,"""LG Electronics"""
Eunsung Park,"""LG Electronics"""
Eunsung Park,"""LG Electronics"""
Rui Cao,"""Marvell"""
Marc Emmelmann,"""Koden-TI"""
GenXcomm,null
Xiaofei WANG,"""InterDigital"""
Stephen McCann,"""BlackBerry"""
Osama Aboul-Magd,"""Huawei Technologies"""
Osama Aboul-Magd,"""Huawei Technologies"""
Tony Xiao Han,"""Huawei Technologies"""
Andrew Myles,"""Cisco"""
Robert Stacey,"""Intel"""
Suhwook Kim,"""LG"""
Taewon Song,"""LG Electronics"""
Taewon Song,"""LG Electronics"""
Menzo Wentink,"""Qualcomm"""
Solomon Trainin,"""Qualcomm"""
Mark Hamilton,"""Ruckus/ARRIS"""
Mark Hamilton,"""Ruckus/ARRIS"""
Ron Porat,"""Broadcom"""
Rob Sun,"""Huawei"""
Rob Sun,"""Huawei"""
Rob Sun,"""Huawei"""
Edward Au,"""Huawei Technologies"""
Assaf Kasher,"""Qualcomm"""
Rob Sun,"""Huawei"""
Assaf Kasher,"""Qualcomm"""
Shubhodeep Adhikari,"""Broadcom"""
Yan Xin,"""Huawei Technologies"""
Kate Meng,"""Tencent Holdings Limited"""
Kate Meng,"""Tencent Holdings Limited"""
Dorothy Stanley,"""HPE"""
Rob Sun,"""Huawei"""
Rob Sun,"""Huawei"""
Oliver Luo,"""Huawei"""
Oliver Luo,"""Huawei"""
Edward Au,"""Huawei Technologies"""
Cheng Chen,"""Intel"""
Cheng Chen,"""Intel"""
Dennis Sundman,"""Ericsson"""
Dorothy Stanley,"""HPE"""
Lei Huang,"""Panasonic"""
Sean Coffey,"""Realtek"""
Dejan Dumic,"""methods2business"""
Po-Kai Huang,"""Intel"""
Dan Harkins,"""HPE"""
Jing Ma,"""NICT"""
Artyom Lomayev,"""Intel"""
Artyom Lomayev,"""Intel"""
Edward Au,"""Huawei Technologies"""
Michael Montemurro,"""BlackBerry"""
Dorothy Stanley,"""HPE"""
Matthew Fischer,"""Broadcom LTD"""
David Goodall,"""Morsemicro"""
Dejan Dumic,"""methods2business"""
Dorothy Stanley,"""HPE"""
Joseph Levy,"""InterDigital"""
Mark Hamilton,"""Ruckus/ARRIS"""
Leif Wilhelmsson,"""Ericsson"""
Dennis Sundman,"""Ericsson"""
Matthew Fischer,"""Broadcom LTD"""
Edward Au,"""Huawei Technologies"""
Rob Sun,"""Huawei"""
Edward Au,"""Huawei Technologies"""
Oren Kedem,"""Intel"""
Dennis Sundman,"""Ericsson"""
Oren Kedem,"""Intel"""
Yujin Noh,"""Newracom"""
Yasuhiko Inoue,"""NTT"""
Marc Emmelmann,"""Koden-TI"""
Stephen McCann,"""BlackBerry"""
Hitoshi Morioka,"""SRC Software"""
Stephen McCann,"""BlackBerry"""
Andrew Myles,"""Cisco"""
laurent cariou,"""Intel"""
Edward Au,"""Huawei Technologies"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Mark Hamilton,"""Ruckus/ARRIS"""
Ganesh Venkatesan,"""Intel Corporation"""
Aditya V Padaki,"""Samsung Research America"""
Ganesh Venkatesan,"""Intel Corporation"""
Yujin Noh,"""Newracom"""
Dorothy Stanley,"""HPE"""
Kaiying Lv,"""ZTE Corp."""
Chris Hansen,"""Peraso"""
Artyom Lomayev,"""Intel"""
Rojan Chitrakar,"""Panasonic"""
Joseph Levy,"""InterDigital"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Oren Kedem,"""Intel"""
Bo Sun,"""ZTE"""
Osama aboul-Magd,"""Huawei Technologies"""
Onn Haran,"""Autotalks"""
Hongyuan Zhang,"""Marvell"""
Dorothy Stanley,"""HPE"""
Xiaofei WANG,"""InterDigital"""
Osama aboul-Magd,"""Huawei Technologies"""
Po-Kai Huang,"""Intel"""
Dorothy Stanley,"""HPE"""
Onn Haran,"""Autotalks"""
Dorothy Stanley,"""HPE"""
Yunsong Yang,"""Huawei Technologies"""
Yasuhiko Inoue,"""NTT"""
Yasuhiko Inoue,"""NTT"""
Yasuhiko Inoue,"""NTT"""
Jouni Malinen,"""Qualcomm"""
Solomon Trainin,"""Qualcomm"""
Yongho Seok,"""MediaTek"""
Alphan SAHIN,"""InterDigital"""
Andrew Myles,"""Cisco"""
Michael Montemurro,"""BlackBerry"""
Edward Au,"""Huawei Technologies"""
Jon Rosdahl,"""Qualcomm"""
Jon Rosdahl,"""Qualcomm"""
Jon Rosdahl,"""Qualcomm"""
Nikola Serafimovski,"""pureLiFi"""
Sean Coffey,"""Realtek"""
Yujin Noh,"""Newracom"""
Guido R. Hiertz,"""Ericsson"""
Robert Stacey,"""Intel"""
Robert Stacey,"""Intel"""
Robert Stacey,"""Intel"""
Robert Stacey,"""Intel"""
Volker Jungnickel,"""Fraunhofer HHI"""
Rich Kennedy,"""self"""
Lei Huang,"""Panasonic"""
Solomon Trainin,"""Qualcomm"""
Solomon Trainin,"""Qualcomm"""
Stephen McCann,"""BlackBerry"""
Oren Kedem,"""Intel"""
Jon Rosdahl,"""Qualcomm"""
James Gilb,"""GA-ASI, Gilb Consulting"""
Robert Stacey,"""Intel"""
Dorothy Stanley,"""HPE"""
Mark Hamilton,"""Ruckus/ARRIS"""
Jon Rosdahl,"""Qualcomm"""
Dorothy Stanley,"""HPE"""
Mark Hamilton,"""Ruckus/ARRIS"""
Ganesh Venkatesan,"""Intel Corporation"""
Dorothy Stanley,"""HPE"""
Sean Coffey,"""Realtek"""
Bo Sun,"""ZTE"""
Dorothy Stanley,"""HPE"""
Ganesh Venkatesan,"""Intel Corporation"""
Stephen McCann,"""BlackBerry"""
Stephen McCann,"""BlackBerry"""
Andrew Myles,"""Cisco"""
Andrew Myles,"""Cisco"""
Edward Au,"""Huawei Technologies"""
Emily Qi,"""Intel Corporation"""
Yujin Noh,"""Newracom"""
Joseph Levy,"""InterDigital"""
Minyoung Park,"""Samsung"""
Peter Ecclesine,"""Cisco Systems"""
Jim Lansford,"""Qualcomm"""
Yasuhiko Inoue,"""NTT"""
Carlos Cordeiro,"""Intel"""
Joseph Levy,"""InterDigital"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Emily Qi,"""Intel"""
Yunsong Yang,"""Huawei Technologies"""
Xingxin Zhang,"""Huawei Tech"""
Edward Au,"""Huawei Technologies"""
Osama Aboul-Magd,"""Huawei Technologies"""
Osama Aboul-Magd,"""Huawei Technologies"""
Yanchun Li,"""Huawei"""
Yanchun Li,"""Huawei"""
Yanchun Li,"""Huawei"""
Lei Huang,"""Panasonic"""
Aditya V Padaki,"""Samsung Research America"""
Michael Montemurro,"""BlackBerry"""
Dorothy Stanley,"""HPE"""
Xiaofei WANG,"""InterDigital"""
Osama Aboul-Magd,"""Huawei Technologies"""
Hitoshi Morioka,"""SRC Software"""
Marc Emmelmann,"""Koden-TI"""
Volker Jungnickel,"""Fraunhofer HHI), Nikola Serafimovski (pureLiFi"""
Hitoshi Morioka,"""SRC Software"""
Edward Au,"""Huawei Technologies"""
Robert Stacey,"""Intel"""
Michael Montemurro,"""BlackBerry"""
Michael Montemurro,"""BlackBerry"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Yunsong Yang,"""Huawei Technologies"""
Stephen McCann,"""BlackBerry"""
Roger Marks and Mark Rison,"""EthAirNet and Samsung"""
Marc Emmelmann,"""Koden-TI"""
Xiaofei WANG,"""InterDigital"""
Joseph Levy,"""InterDigital"""
Joseph Levy,"""InterDigital"""
Genadiy Tsodik,"""Huawei"""
Genadiy Tsodik,"""Huawei"""
Xingxin Zhang,"""Huawei Tech"""
Mark Hamilton,"""Ruckus/ARRIS"""
Mark Hamilton,"""Ruckus/ARRIS"""
Robert Stacey,"""Intel"""
Roger Marks and Mark Rison,"""EthAirNet and Samsung"""
Emily Qi,"""Intel"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Mark Hamilton,"""Ruckus/ARRIS"""
Carlos Cordeiro,"""Intel"""
Edward Au,"""Huawei Technologies"""
Aditya V Padaki,"""Samsung Research America"""
Dorothy Stanley,"""HPE"""
Hitoshi Morioka,"""SRC Software"""
Yasuhiko Inoue,"""NTT"""
Marc Emmelmann,"""Koden-TI"""
Leif Wilhelmsson,"""Ericsson"""
Hitoshi Morioka,"""SRC Software"""
Lei Huang,"""Panasonic"""
Gaurav Patwardhan,"""HPE"""
Kome Oteri,"""InterDigital"""
Dorothy Stanley,"""HPE"""
Yunsong Yang,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Carlos Cordeiro,"""Intel"""
Matthew Fischer,"""Broadcom LTD"""
Yanchun Li,"""Huawei"""
Andrew Myles,"""Cisco"""
Andrew Myles,"""Cisco"""
C. Hansen,"""Peraso"""
Robert Stacey,"""Intel"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Leif Wilhelmsson,"""Ericsson"""
Emily Qi,"""Intel"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Volker Jungnickel,"""Fraunhofer HHI"""
Marc Emmelmann,"""Koden-TI"""
Lei Huang,"""Panasonic"""
Leif Wilhelmsson,"""Ericsson"""
Leif Wilhelmsson,"""Ericsson"""
Lei Huang,"""Panasonic"""
Lei Huang,"""Panasonic"""
Yanchun Li,"""Huawei"""
Carlos Cordeiro,"""Intel"""
Edward Au,"""Huawei Technologies"""
Robert Stacey,"""Intel"""
Tuncer Baykas,"""IMU"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Robert Stacey,"""Intel"""
Jon Rosdahl,"""Qualcomm"""
Jon Rosdahl,"""Qualcomm"""
Jon Rosdahl,"""Qualcomm"""
Marc Emmelmann,"""Koden-TI"""
Marc Emmelmann,"""Koden-TI"""
Marc Emmelmann,"""Koden-TI"""
Marc Emmelmann,"""Koden-TI"""
Marc Emmelmann,"""Koden-TI"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Tuncer Baykas,"""IMU"""
Robert Stacey,"""Intel"""
Allan Zhu,"""Huawei Technologies"""
Minyoung Park,"""Samsung"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Mark Hamilton,"""Ruckus/ARRIS"""
Mark Hamilton,"""Ruckus/ARRIS"""
Jonathan Segev,"""Intel corporation"""
Jonathan.segev,"""Intel corporation"""
Volker Jungnickel,"""Fraunhofer HHI), Nikola Serafimovski (pureLiFi"""
Minyoung Park,"""Samsung"""
Mark Hamilton,"""Ruckus/ARRIS"""
Jon Rosdahl,"""Qualcomm"""
Roger Marks and Mark Rison,"""EthAirNet and Samsung"""
Andrew Myles,"""Cisco"""
Dorothy Stanley,"""HPE"""
Jonathan Segev,"""Intel corporation"""
Dorothy Stanley,"""HPE"""
Sungjin Park,"""LG Electronics"""
Andrew Myles,"""Cisco"""
Andrew Myles,"""Cisco"""
Cheng Chen,"""Intel"""
Minyoung Park,"""Samsung"""
Minyoung Park,"""Samsung"""
Marc Emmelmann,"""Koden-TI"""
Edward Au,"""Huawei Technologies"""
Dorothy Stanley,"""HPE"""
Osama Aboul-Magd,"""Huawei Technologies"""
Ganesh Venkatesan,"""Intel Corporation"""
Osama Aboul-Magd,"""Huawei Technologies"""
Dongguk Lim,"""LGE"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Alfred Asterjadhi,"""Qualcomm Inc."""
Marc Emmelmann,"""Koden-TI"""
Marc Emmelmann,"""Koden-TI"""
Liwen Chu,"""Marvell"""
Joseph Levy,"""InterDigital"""
Oren Kedem,"""Intel"""
Dongguk Lim,"""LGE"""
Junghoon Suh,"""Huawei"""
Joseph Levy,"""InterDigital"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Robert Stacey,"""Intel"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Peter Ecclesine,"""Cisco Systems"""
Dongguk Lim,"""LGE"""
Andrew Myles,"""Cisco"""
Sungjin Park,"""LG Electronics"""
Suhwook Kim,"""LG"""
David Xun Yang,"""Huawei"""
Suhwook Kim,"""LG"""
Xiaofei WANG,"""InterDigital"""
Guoqing Li,"""Apple"""
Guoqing,"""Apple"""
Ming Gan,"""Huawei"""
James Yee,"""MediaTek"""
Po-Kai Huang,"""Intel"""
Guoqing Li,"""Apple"""
Jonathan Segev,"""Intel corporation"""
Guoqing Li,"""Apple"""
Minyoung Park,"""Samsung"""
Liwen Chu,"""Marvell"""
Stephen McCann,"""BlackBerry"""
Dongguk Lim,"""LGE"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Alfred Asterjadhi,"""Qualcomm Inc."""
Guido R. Hiertz,"""Ericsson"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Alfred Asterjadhi,"""Qualcomm Inc."""
Xiaofei WANG,"""InterDigital"""
Liwen Chu,"""Marvell"""
Leif Wilhelmsson,"""Ericsson"""
Yongho Seok,"""MediaTek"""
Edward Au,"""Huawei Technologies"""
Jeongki Kim,"""LG Electronics"""
Ganesh Venkatesan,"""Intel Corporation"""
Xiaofei WANG,"""InterDigital"""
Erik Lindskog,"""Qualcomm"""
Po-Kai Huang,"""Intel"""
Lei Huang,"""Panasonic"""
Xiaofei WANG,"""InterDigital"""
Woojin Ahn,"""WILUS"""
Yongho Seok,"""MediaTek"""
Erik Lindskog,"""Qualcomm"""
Jianhan Liu,"""Mediatek"""
Roger Marks,"""EthAirNet Associates"""
Hongyuan Zhang,"""Marvell"""
Erik Lindskog,"""Qualcomm"""
Suhwook Kim,"""LG"""
Xiaofei WANG,"""InterDigital"""
Junghoon Suh,"""Huawei"""
Robert Stacey,"""Intel"""
Osama Aboul-Magd,"""Huawei Technologies"""
Dan Harkins,"""HPE"""
Erik Lindskog,"""Qualcomm"""
Minyoung Park,"""Samsung"""
Eunsung Park,"""LG Electronics"""
Xiaofei WANG,"""InterDigital"""
Rojan Chitrakar,"""Panasonic"""
laurent cariou,"""Intel"""
Matthew Fischer,"""Broadcom LTD"""
Jonathan Segev,"""Intel corporation"""
Suhwook Kim,"""LG"""
Mark Hamilton,"""Ruckus/ARRIS"""
laurent cariou,"""Intel"""
Jim Lansford,"""Qualcomm"""
Edward Au,"""Huawei Technologies"""
Guoqing,"""Apple"""
Steve Shellhammer,"""Qualcomm"""
Andrew Myles,"""Cisco"""
Guoqing,"""Apple"""
Jim Lansford,"""Qualcomm"""
Oren Kedem,"""Intel"""
Eunsung Park,"""LG Electronics"""
Guoqing,"""Apple"""
laurent cariou,"""Intel"""
laurent cariou,"""Intel"""
Andrew Myles,"""Cisco"""
Stephane Baron,"""Canon"""
Patrice Nezou,"""Canon"""
Liwen Chu,"""Marvell"""
Suhwook Kim,"""LG"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Suhwook Kim,"""LG"""
Suhwook Kim,"""LG"""
Liwen Chu,"""Marvell"""
Ming Gan,"""Huawei"""
Ming Gan,"""Huawei"""
George Cherian,"""Qualcomm"""
Zhou Lan,"""Broadcom Ltd."""
George Cherian,"""Qualcomm"""
Po-Kai Huang,"""Intel"""
laurent cariou,"""Intel"""
Rojan Chitrakar,"""Panasonic"""
laurent cariou,"""Intel"""
Edward Au,"""Huawei Technologies"""
Eunsung Park,"""LG Electronics"""
Osama Aboul-Magd,"""Huawei Technologies"""
Xiaofei WANG,"""InterDigital"""
Junghoon Suh,"""Huawei"""
Junghoon Suh,"""Huawei"""
Jon Rosdahl,"""Qualcomm"""
Minyoung Park,"""Samsung"""
Cheng Chen,"""Intel"""
Leif Wilhelmsson,"""Ericsson"""
Cheng Chen,"""Intel"""
Junghoon Suh,"""Huawei"""
Osama Aboul-Magd,"""Huawei Technologies"""
Dorothy Stanley,"""HP Enterprise"""
Andrew Myles,"""Cisco"""
Mark Hamilton,"""Ruckus/ARRIS"""
laurent cariou,"""Intel"""
James Yee,"""MediaTek"""
Andrew Myles,"""Cisco"""
Liwen Chu,"""Marvell"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Liwen Chu,"""Marvell"""
Zhou Lan,"""Broadcom Ltd."""
Woojin Ahn,"""WILUS"""
Zhou Lan,"""Broadcom Ltd."""
Dorothy Stanley,"""HPE"""
Edward Au,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Hanseul Hong,"""Yonsei Univ."""
Solomon Trainin,"""Qualcomm"""
David Xun Yang,"""Huawei"""
Jeongki Kim,"""LG Electronics"""
laurent cariou,"""Intel"""
Xiaofei WANG,"""InterDigital"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Liwen Chu,"""Marvell"""
Jinsoo Ahn,"""Yonsei Univ."""
Minyoung Park,"""Samsung"""
Nehru Bhandaru,"""Broadcom"""
Chris Hansen,"""Peraso"""
Jeongki Kim,"""LG Electronics"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Jonathan Segev,"""Intel corporation"""
Youhan Kim,"""Qualcomm"""
Frank Hsu,"""MediaTek Inc."""
Lei Wang,"""Huawei"""
David Xun Yang,"""Huawei"""
Erik Lindskog,"""Qualcomm"""
Assaf Kasher,"""Qualcomm"""
Guoqing Li,"""Apple"""
Mark Hamilton,"""Ruckus/ARRIS"""
Steve Shellhammer,"""Qualcomm"""
Zhou Lan,"""Broadcom Ltd."""
Xiaofei WANG,"""InterDigital"""
Dan Harkins,"""HPE"""
Osama Aboul-Magd,"""Huawei Technologies"""
Edward Au,"""Huawei Technologies"""
Yusuke Tanaka,"""Sony"""
Zhou Lan,"""Broadcom Ltd."""
Guoqing Li,"""Apple"""
Nikola Serafimovski,"""pureLiFi"""
Dongguk Lim,"""LGE"""
Yongho Seok,"""MediaTek"""
Cheng Chen,"""Intel"""
Edward Au,"""Huawei Technologies"""
Suhwook Kim,"""LG"""
Michael Montemurro,"""BlackBerry"""
Andrew Myles,"""Cisco"""
Michael Montemurro,"""BlackBerry"""
Dorothy Stanley,"""HPE"""
Osama Aboul-Magd,"""Huawei Technologies"""
Minyoung Park,"""Samsung"""
Alexander Froetscher,"""AustriaTech"""
laurent cariou,"""Intel"""
Jinsoo Ahn,"""Yonsei Univ."""
Nikola Serafimovski,"""pureLiFi"""
Hongyuan Zhang,"""Marvell"""
Abhishek Patil,"""Qualcomm"""
Dorothy Stanley,"""HPE"""
Cheng Chen,"""Intel"""
Cheng Chen,"""Intel"""
Cheng Chen,"""Intel"""
Djordje Tujkovic,"""Facebook"""
Saehee Bang,"""LG Electronics"""
Tuncer Baykas,"""IMU"""
Alexander Frotscher,"""AustriaTech"""
Dorothy Stanley,"""HPE"""
Dorothy Stanley,"""HPE"""
Emily Qi,"""Intel"""
Saehee Bang,"""LG Electronics"""
Claudio da Silva,"""Intel"""
Saehee Bang,"""LG Electronics"""
Andrew Myles,"""Cisco"""
Oren Kedem,"""Intel"""
Alfred Asterjadhi,"""Qualcomm Inc."""
Zhou Lan,"""Broadcom Ltd."""
Oren Kedem,"""Intel"""
Roger Marks,"""EthAirNet"""
Guoqing Li,"""Apple"""
Youhan Kim,"""Qualcomm"""
Dorothy Stanley,"""HP Enterprise"""
Claudio da Silva,"""Intel"""
Leif Wilhelmsson,"""Ericsson"""
Nehru Bhandaru,"""Broadcom"""
Oliver Luo,"""Huawei"""
Edward Au,"""Huawei Technologies"""
Osama Aboul-Magd,"""Huawei Technologies"""
Robert Stacey,"""Intel"""
Hongyuan Zhang,"""Marvell"""
Stephan Sand,"""German Aerospace Center (DLR)"""
Hongyuan Zhang,"""Marvell"""
Hongyuan Zhang,"""Marvell"""
Guoqing Li,"""Apple"""
Alecsander Eitan,"""Qualcomm"""
David Xun Yang,"""Huawei"""
Solomon Trainin,"""Qualcomm"""
Andrew Myles,"""Cisco"""
Chris Hansen,"""Peraso"""
Liwen Chu,"""Marvell"""
Edward Au,"""Huawei Technologies"""
Jonathan Segev,"""Intel corporation"""
Liwen Chu,"""Marvell"""
Robert Stacey,"""Intel"""
Liwen Chu,"""Marvell"""
Abhishek Patil,"""Qualcomm"""
Steve Shellhammer,"""Qualcomm"""
Feng Jiang,"""Intel Corporation"""
Tomoko Adachi,"""Toshiba"""
Tomoko Adachi,"""Toshiba"""
Tomoko Adachi,"""Toshiba"""
